Filename,Label,ClassName
PermanentCrop\PermanentCrop_2096.tif,6,PermanentCrop
Industrial\Industrial_2215.tif,4,Industrial
Residential\Residential_1863.tif,7,Residential
River\River_2445.tif,8,River
SeaLake\SeaLake_1681.tif,9,SeaLake
AnnualCrop\AnnualCrop_277.tif,0,AnnualCrop
Forest\Forest_174.tif,1,Forest
River\River_2234.tif,8,River
River\River_1445.tif,8,River
PermanentCrop\PermanentCrop_1801.tif,6,PermanentCrop
SeaLake\SeaLake_1467.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1036.tif,2,HerbaceousVegetation
Forest\Forest_2186.tif,1,Forest
River\River_938.tif,8,River
SeaLake\SeaLake_2809.tif,9,SeaLake
AnnualCrop\AnnualCrop_483.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_2619.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_1180.tif,0,AnnualCrop
Forest\Forest_854.tif,1,Forest
Forest\Forest_239.tif,1,Forest
Forest\Forest_761.tif,1,Forest
SeaLake\SeaLake_1741.tif,9,SeaLake
Residential\Residential_1059.tif,7,Residential
Forest\Forest_1735.tif,1,Forest
Highway\Highway_2220.tif,3,Highway
Industrial\Industrial_1801.tif,4,Industrial
Industrial\Industrial_2176.tif,4,Industrial
Industrial\Industrial_1723.tif,4,Industrial
PermanentCrop\PermanentCrop_1609.tif,6,PermanentCrop
Residential\Residential_1399.tif,7,Residential
Forest\Forest_1452.tif,1,Forest
PermanentCrop\PermanentCrop_1699.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_319.tif,2,HerbaceousVegetation
SeaLake\SeaLake_96.tif,9,SeaLake
PermanentCrop\PermanentCrop_228.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_2628.tif,2,HerbaceousVegetation
Highway\Highway_1317.tif,3,Highway
River\River_126.tif,8,River
PermanentCrop\PermanentCrop_529.tif,6,PermanentCrop
Forest\Forest_338.tif,1,Forest
River\River_2091.tif,8,River
Forest\Forest_2643.tif,1,Forest
River\River_1929.tif,8,River
Pasture\Pasture_1763.tif,5,Pasture
SeaLake\SeaLake_2456.tif,9,SeaLake
Forest\Forest_2562.tif,1,Forest
SeaLake\SeaLake_1302.tif,9,SeaLake
AnnualCrop\AnnualCrop_2522.tif,0,AnnualCrop
Forest\Forest_18.tif,1,Forest
Pasture\Pasture_152.tif,5,Pasture
Industrial\Industrial_797.tif,4,Industrial
Forest\Forest_2900.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_2936.tif,2,HerbaceousVegetation
River\River_1652.tif,8,River
Pasture\Pasture_1044.tif,5,Pasture
Forest\Forest_2076.tif,1,Forest
SeaLake\SeaLake_1120.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2021.tif,2,HerbaceousVegetation
Forest\Forest_1069.tif,1,Forest
SeaLake\SeaLake_2224.tif,9,SeaLake
River\River_934.tif,8,River
Industrial\Industrial_1965.tif,4,Industrial
AnnualCrop\AnnualCrop_2224.tif,0,AnnualCrop
Industrial\Industrial_2106.tif,4,Industrial
SeaLake\SeaLake_846.tif,9,SeaLake
River\River_1048.tif,8,River
River\River_557.tif,8,River
Industrial\Industrial_34.tif,4,Industrial
SeaLake\SeaLake_1067.tif,9,SeaLake
Industrial\Industrial_337.tif,4,Industrial
Highway\Highway_913.tif,3,Highway
Highway\Highway_1278.tif,3,Highway
Highway\Highway_1699.tif,3,Highway
PermanentCrop\PermanentCrop_1743.tif,6,PermanentCrop
Pasture\Pasture_1293.tif,5,Pasture
Residential\Residential_113.tif,7,Residential
Pasture\Pasture_727.tif,5,Pasture
AnnualCrop\AnnualCrop_1317.tif,0,AnnualCrop
Industrial\Industrial_778.tif,4,Industrial
HerbaceousVegetation\HerbaceousVegetation_24.tif,2,HerbaceousVegetation
Highway\Highway_284.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_113.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1967.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1295.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_2659.tif,0,AnnualCrop
SeaLake\SeaLake_2510.tif,9,SeaLake
PermanentCrop\PermanentCrop_1928.tif,6,PermanentCrop
SeaLake\SeaLake_477.tif,9,SeaLake
SeaLake\SeaLake_175.tif,9,SeaLake
Forest\Forest_2510.tif,1,Forest
Industrial\Industrial_493.tif,4,Industrial
Industrial\Industrial_1051.tif,4,Industrial
PermanentCrop\PermanentCrop_1947.tif,6,PermanentCrop
Forest\Forest_2304.tif,1,Forest
SeaLake\SeaLake_2065.tif,9,SeaLake
Industrial\Industrial_1175.tif,4,Industrial
Industrial\Industrial_1182.tif,4,Industrial
Industrial\Industrial_1991.tif,4,Industrial
Residential\Residential_1406.tif,7,Residential
Forest\Forest_1168.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_1422.tif,2,HerbaceousVegetation
Residential\Residential_1510.tif,7,Residential
Forest\Forest_2788.tif,1,Forest
Highway\Highway_2058.tif,3,Highway
Highway\Highway_1791.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_2200.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_2146.tif,0,AnnualCrop
SeaLake\SeaLake_1200.tif,9,SeaLake
River\River_1937.tif,8,River
SeaLake\SeaLake_2567.tif,9,SeaLake
PermanentCrop\PermanentCrop_1320.tif,6,PermanentCrop
River\River_763.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_87.tif,2,HerbaceousVegetation
Residential\Residential_1280.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_1853.tif,2,HerbaceousVegetation
Highway\Highway_1833.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_1627.tif,2,HerbaceousVegetation
River\River_1277.tif,8,River
Residential\Residential_835.tif,7,Residential
Pasture\Pasture_1867.tif,5,Pasture
Industrial\Industrial_1580.tif,4,Industrial
Pasture\Pasture_1420.tif,5,Pasture
Highway\Highway_246.tif,3,Highway
Pasture\Pasture_265.tif,5,Pasture
Forest\Forest_1222.tif,1,Forest
Industrial\Industrial_1954.tif,4,Industrial
Forest\Forest_2576.tif,1,Forest
Residential\Residential_2571.tif,7,Residential
Residential\Residential_2956.tif,7,Residential
Highway\Highway_162.tif,3,Highway
Industrial\Industrial_1752.tif,4,Industrial
Forest\Forest_1111.tif,1,Forest
Industrial\Industrial_1297.tif,4,Industrial
HerbaceousVegetation\HerbaceousVegetation_1458.tif,2,HerbaceousVegetation
Forest\Forest_468.tif,1,Forest
Highway\Highway_965.tif,3,Highway
Industrial\Industrial_971.tif,4,Industrial
Highway\Highway_1522.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_827.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2588.tif,2,HerbaceousVegetation
Residential\Residential_1218.tif,7,Residential
Residential\Residential_2386.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_1590.tif,2,HerbaceousVegetation
Residential\Residential_144.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_771.tif,2,HerbaceousVegetation
Highway\Highway_1502.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_1749.tif,2,HerbaceousVegetation
PermanentCrop\PermanentCrop_1654.tif,6,PermanentCrop
Industrial\Industrial_1631.tif,4,Industrial
SeaLake\SeaLake_473.tif,9,SeaLake
PermanentCrop\PermanentCrop_707.tif,6,PermanentCrop
Pasture\Pasture_1118.tif,5,Pasture
Forest\Forest_1316.tif,1,Forest
PermanentCrop\PermanentCrop_844.tif,6,PermanentCrop
Residential\Residential_552.tif,7,Residential
Residential\Residential_2987.tif,7,Residential
AnnualCrop\AnnualCrop_437.tif,0,AnnualCrop
Industrial\Industrial_455.tif,4,Industrial
Highway\Highway_1261.tif,3,Highway
SeaLake\SeaLake_1537.tif,9,SeaLake
River\River_1553.tif,8,River
Highway\Highway_1665.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_2616.tif,2,HerbaceousVegetation
Industrial\Industrial_2007.tif,4,Industrial
Forest\Forest_555.tif,1,Forest
Highway\Highway_938.tif,3,Highway
River\River_2025.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_1437.tif,2,HerbaceousVegetation
PermanentCrop\PermanentCrop_310.tif,6,PermanentCrop
PermanentCrop\PermanentCrop_1073.tif,6,PermanentCrop
PermanentCrop\PermanentCrop_1458.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_2850.tif,0,AnnualCrop
Forest\Forest_2407.tif,1,Forest
PermanentCrop\PermanentCrop_2135.tif,6,PermanentCrop
PermanentCrop\PermanentCrop_2437.tif,6,PermanentCrop
SeaLake\SeaLake_286.tif,9,SeaLake
Forest\Forest_2267.tif,1,Forest
Industrial\Industrial_1265.tif,4,Industrial
Forest\Forest_2067.tif,1,Forest
River\River_2064.tif,8,River
Industrial\Industrial_350.tif,4,Industrial
Highway\Highway_342.tif,3,Highway
Forest\Forest_1423.tif,1,Forest
River\River_433.tif,8,River
Industrial\Industrial_1918.tif,4,Industrial
Highway\Highway_778.tif,3,Highway
Residential\Residential_1004.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_736.tif,2,HerbaceousVegetation
PermanentCrop\PermanentCrop_104.tif,6,PermanentCrop
SeaLake\SeaLake_1047.tif,9,SeaLake
Residential\Residential_2706.tif,7,Residential
AnnualCrop\AnnualCrop_2605.tif,0,AnnualCrop
SeaLake\SeaLake_869.tif,9,SeaLake
Forest\Forest_1178.tif,1,Forest
River\River_2053.tif,8,River
PermanentCrop\PermanentCrop_114.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1875.tif,2,HerbaceousVegetation
River\River_1826.tif,8,River
Industrial\Industrial_595.tif,4,Industrial
SeaLake\SeaLake_462.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1874.tif,2,HerbaceousVegetation
River\River_866.tif,8,River
River\River_431.tif,8,River
SeaLake\SeaLake_780.tif,9,SeaLake
Residential\Residential_1559.tif,7,Residential
PermanentCrop\PermanentCrop_1595.tif,6,PermanentCrop
Forest\Forest_1778.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_111.tif,2,HerbaceousVegetation
Residential\Residential_389.tif,7,Residential
River\River_1284.tif,8,River
Highway\Highway_1490.tif,3,Highway
Pasture\Pasture_950.tif,5,Pasture
PermanentCrop\PermanentCrop_774.tif,6,PermanentCrop
Highway\Highway_1636.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_847.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1058.tif,2,HerbaceousVegetation
SeaLake\SeaLake_1235.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_30.tif,2,HerbaceousVegetation
Forest\Forest_1458.tif,1,Forest
PermanentCrop\PermanentCrop_128.tif,6,PermanentCrop
River\River_361.tif,8,River
Pasture\Pasture_1584.tif,5,Pasture
River\River_709.tif,8,River
PermanentCrop\PermanentCrop_1620.tif,6,PermanentCrop
River\River_1478.tif,8,River
River\River_2179.tif,8,River
Highway\Highway_1730.tif,3,Highway
SeaLake\SeaLake_2991.tif,9,SeaLake
PermanentCrop\PermanentCrop_794.tif,6,PermanentCrop
Forest\Forest_144.tif,1,Forest
AnnualCrop\AnnualCrop_704.tif,0,AnnualCrop
Residential\Residential_2117.tif,7,Residential
River\River_896.tif,8,River
Forest\Forest_2150.tif,1,Forest
Forest\Forest_1636.tif,1,Forest
SeaLake\SeaLake_1865.tif,9,SeaLake
Highway\Highway_1814.tif,3,Highway
River\River_767.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_612.tif,2,HerbaceousVegetation
Highway\Highway_303.tif,3,Highway
Residential\Residential_2545.tif,7,Residential
Highway\Highway_341.tif,3,Highway
AnnualCrop\AnnualCrop_174.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_2653.tif,0,AnnualCrop
SeaLake\SeaLake_2223.tif,9,SeaLake
Industrial\Industrial_2410.tif,4,Industrial
Highway\Highway_159.tif,3,Highway
Pasture\Pasture_750.tif,5,Pasture
HerbaceousVegetation\HerbaceousVegetation_2168.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_559.tif,2,HerbaceousVegetation
Highway\Highway_1939.tif,3,Highway
SeaLake\SeaLake_633.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1565.tif,2,HerbaceousVegetation
PermanentCrop\PermanentCrop_1993.tif,6,PermanentCrop
PermanentCrop\PermanentCrop_543.tif,6,PermanentCrop
PermanentCrop\PermanentCrop_146.tif,6,PermanentCrop
PermanentCrop\PermanentCrop_949.tif,6,PermanentCrop
Forest\Forest_630.tif,1,Forest
Residential\Residential_1802.tif,7,Residential
Industrial\Industrial_267.tif,4,Industrial
PermanentCrop\PermanentCrop_1732.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_69.tif,0,AnnualCrop
Highway\Highway_1341.tif,3,Highway
Industrial\Industrial_817.tif,4,Industrial
Residential\Residential_1800.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_975.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1671.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_986.tif,0,AnnualCrop
Pasture\Pasture_711.tif,5,Pasture
Industrial\Industrial_927.tif,4,Industrial
AnnualCrop\AnnualCrop_2429.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_495.tif,2,HerbaceousVegetation
River\River_766.tif,8,River
PermanentCrop\PermanentCrop_229.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1754.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2688.tif,2,HerbaceousVegetation
Industrial\Industrial_95.tif,4,Industrial
Forest\Forest_1559.tif,1,Forest
Residential\Residential_24.tif,7,Residential
Industrial\Industrial_1369.tif,4,Industrial
AnnualCrop\AnnualCrop_2637.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_658.tif,0,AnnualCrop
Pasture\Pasture_13.tif,5,Pasture
Pasture\Pasture_1318.tif,5,Pasture
River\River_1276.tif,8,River
Forest\Forest_2669.tif,1,Forest
PermanentCrop\PermanentCrop_561.tif,6,PermanentCrop
Forest\Forest_532.tif,1,Forest
AnnualCrop\AnnualCrop_600.tif,0,AnnualCrop
Highway\Highway_336.tif,3,Highway
Industrial\Industrial_17.tif,4,Industrial
SeaLake\SeaLake_1565.tif,9,SeaLake
SeaLake\SeaLake_866.tif,9,SeaLake
Residential\Residential_2310.tif,7,Residential
PermanentCrop\PermanentCrop_2388.tif,6,PermanentCrop
Highway\Highway_2009.tif,3,Highway
Industrial\Industrial_470.tif,4,Industrial
PermanentCrop\PermanentCrop_152.tif,6,PermanentCrop
Highway\Highway_1372.tif,3,Highway
Residential\Residential_132.tif,7,Residential
SeaLake\SeaLake_2442.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1083.tif,2,HerbaceousVegetation
Highway\Highway_1085.tif,3,Highway
PermanentCrop\PermanentCrop_1245.tif,6,PermanentCrop
SeaLake\SeaLake_964.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_137.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_2327.tif,0,AnnualCrop
Highway\Highway_1475.tif,3,Highway
AnnualCrop\AnnualCrop_629.tif,0,AnnualCrop
Highway\Highway_1761.tif,3,Highway
PermanentCrop\PermanentCrop_876.tif,6,PermanentCrop
SeaLake\SeaLake_125.tif,9,SeaLake
AnnualCrop\AnnualCrop_687.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_1493.tif,6,PermanentCrop
Forest\Forest_2050.tif,1,Forest
SeaLake\SeaLake_1525.tif,9,SeaLake
AnnualCrop\AnnualCrop_1069.tif,0,AnnualCrop
SeaLake\SeaLake_1042.tif,9,SeaLake
SeaLake\SeaLake_2514.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1637.tif,2,HerbaceousVegetation
Industrial\Industrial_814.tif,4,Industrial
PermanentCrop\PermanentCrop_192.tif,6,PermanentCrop
Industrial\Industrial_446.tif,4,Industrial
Residential\Residential_2012.tif,7,Residential
PermanentCrop\PermanentCrop_2497.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1814.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1026.tif,2,HerbaceousVegetation
Residential\Residential_2589.tif,7,Residential
Highway\Highway_289.tif,3,Highway
Forest\Forest_1143.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_2544.tif,2,HerbaceousVegetation
Industrial\Industrial_952.tif,4,Industrial
Pasture\Pasture_962.tif,5,Pasture
Forest\Forest_2517.tif,1,Forest
Residential\Residential_1921.tif,7,Residential
Forest\Forest_1049.tif,1,Forest
River\River_2415.tif,8,River
River\River_2169.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_1479.tif,2,HerbaceousVegetation
Pasture\Pasture_407.tif,5,Pasture
Pasture\Pasture_117.tif,5,Pasture
Forest\Forest_2433.tif,1,Forest
AnnualCrop\AnnualCrop_1006.tif,0,AnnualCrop
Pasture\Pasture_486.tif,5,Pasture
PermanentCrop\PermanentCrop_137.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_433.tif,2,HerbaceousVegetation
SeaLake\SeaLake_2434.tif,9,SeaLake
SeaLake\SeaLake_1723.tif,9,SeaLake
Residential\Residential_2398.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_26.tif,2,HerbaceousVegetation
Highway\Highway_1147.tif,3,Highway
Forest\Forest_737.tif,1,Forest
Pasture\Pasture_1592.tif,5,Pasture
Highway\Highway_589.tif,3,Highway
Residential\Residential_1599.tif,7,Residential
Highway\Highway_1505.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_678.tif,2,HerbaceousVegetation
Industrial\Industrial_549.tif,4,Industrial
Residential\Residential_264.tif,7,Residential
Residential\Residential_2200.tif,7,Residential
AnnualCrop\AnnualCrop_2174.tif,0,AnnualCrop
Industrial\Industrial_1606.tif,4,Industrial
Residential\Residential_576.tif,7,Residential
PermanentCrop\PermanentCrop_1129.tif,6,PermanentCrop
Highway\Highway_597.tif,3,Highway
Industrial\Industrial_947.tif,4,Industrial
Pasture\Pasture_272.tif,5,Pasture
River\River_915.tif,8,River
Forest\Forest_455.tif,1,Forest
Residential\Residential_671.tif,7,Residential
Industrial\Industrial_930.tif,4,Industrial
Residential\Residential_2526.tif,7,Residential
Forest\Forest_835.tif,1,Forest
Highway\Highway_1345.tif,3,Highway
Highway\Highway_1070.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_2623.tif,2,HerbaceousVegetation
River\River_799.tif,8,River
Industrial\Industrial_1379.tif,4,Industrial
Forest\Forest_2746.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_1548.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1272.tif,2,HerbaceousVegetation
Industrial\Industrial_2463.tif,4,Industrial
Residential\Residential_781.tif,7,Residential
Residential\Residential_1810.tif,7,Residential
River\River_2015.tif,8,River
Industrial\Industrial_1642.tif,4,Industrial
AnnualCrop\AnnualCrop_2425.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_538.tif,2,HerbaceousVegetation
Industrial\Industrial_335.tif,4,Industrial
Industrial\Industrial_1776.tif,4,Industrial
River\River_406.tif,8,River
PermanentCrop\PermanentCrop_2302.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_1945.tif,0,AnnualCrop
Residential\Residential_2732.tif,7,Residential
AnnualCrop\AnnualCrop_1113.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_1049.tif,6,PermanentCrop
SeaLake\SeaLake_1366.tif,9,SeaLake
PermanentCrop\PermanentCrop_2216.tif,6,PermanentCrop
Industrial\Industrial_928.tif,4,Industrial
Pasture\Pasture_1143.tif,5,Pasture
PermanentCrop\PermanentCrop_1373.tif,6,PermanentCrop
Pasture\Pasture_195.tif,5,Pasture
River\River_326.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_1529.tif,2,HerbaceousVegetation
PermanentCrop\PermanentCrop_1392.tif,6,PermanentCrop
SeaLake\SeaLake_596.tif,9,SeaLake
River\River_87.tif,8,River
AnnualCrop\AnnualCrop_183.tif,0,AnnualCrop
Industrial\Industrial_1045.tif,4,Industrial
River\River_936.tif,8,River
Residential\Residential_666.tif,7,Residential
Highway\Highway_2336.tif,3,Highway
SeaLake\SeaLake_1886.tif,9,SeaLake
PermanentCrop\PermanentCrop_2114.tif,6,PermanentCrop
Residential\Residential_549.tif,7,Residential
Industrial\Industrial_2062.tif,4,Industrial
Highway\Highway_534.tif,3,Highway
Highway\Highway_2162.tif,3,Highway
Highway\Highway_1762.tif,3,Highway
Highway\Highway_2167.tif,3,Highway
AnnualCrop\AnnualCrop_1267.tif,0,AnnualCrop
Residential\Residential_1092.tif,7,Residential
Highway\Highway_123.tif,3,Highway
River\River_1863.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_1399.tif,2,HerbaceousVegetation
Forest\Forest_1777.tif,1,Forest
Industrial\Industrial_2073.tif,4,Industrial
River\River_518.tif,8,River
Industrial\Industrial_610.tif,4,Industrial
HerbaceousVegetation\HerbaceousVegetation_792.tif,2,HerbaceousVegetation
River\River_1756.tif,8,River
AnnualCrop\AnnualCrop_1757.tif,0,AnnualCrop
Pasture\Pasture_773.tif,5,Pasture
Residential\Residential_31.tif,7,Residential
SeaLake\SeaLake_920.tif,9,SeaLake
Pasture\Pasture_1734.tif,5,Pasture
Highway\Highway_1400.tif,3,Highway
AnnualCrop\AnnualCrop_1541.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_847.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_418.tif,6,PermanentCrop
Forest\Forest_418.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_2863.tif,2,HerbaceousVegetation
Forest\Forest_292.tif,1,Forest
AnnualCrop\AnnualCrop_1964.tif,0,AnnualCrop
Pasture\Pasture_1076.tif,5,Pasture
Residential\Residential_119.tif,7,Residential
Forest\Forest_816.tif,1,Forest
PermanentCrop\PermanentCrop_2346.tif,6,PermanentCrop
Highway\Highway_439.tif,3,Highway
Forest\Forest_1576.tif,1,Forest
Forest\Forest_308.tif,1,Forest
Forest\Forest_1499.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_393.tif,2,HerbaceousVegetation
Highway\Highway_481.tif,3,Highway
Highway\Highway_1069.tif,3,Highway
Residential\Residential_2242.tif,7,Residential
PermanentCrop\PermanentCrop_644.tif,6,PermanentCrop
Highway\Highway_1216.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_1834.tif,2,HerbaceousVegetation
Residential\Residential_375.tif,7,Residential
AnnualCrop\AnnualCrop_232.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_842.tif,6,PermanentCrop
Pasture\Pasture_421.tif,5,Pasture
Pasture\Pasture_1701.tif,5,Pasture
Highway\Highway_1119.tif,3,Highway
SeaLake\SeaLake_1678.tif,9,SeaLake
PermanentCrop\PermanentCrop_1253.tif,6,PermanentCrop
PermanentCrop\PermanentCrop_2472.tif,6,PermanentCrop
Industrial\Industrial_929.tif,4,Industrial
Residential\Residential_2572.tif,7,Residential
River\River_2498.tif,8,River
Industrial\Industrial_296.tif,4,Industrial
Residential\Residential_1315.tif,7,Residential
AnnualCrop\AnnualCrop_1959.tif,0,AnnualCrop
Pasture\Pasture_1873.tif,5,Pasture
Residential\Residential_2480.tif,7,Residential
Pasture\Pasture_384.tif,5,Pasture
AnnualCrop\AnnualCrop_340.tif,0,AnnualCrop
Pasture\Pasture_1817.tif,5,Pasture
Residential\Residential_3.tif,7,Residential
SeaLake\SeaLake_649.tif,9,SeaLake
Residential\Residential_1371.tif,7,Residential
Industrial\Industrial_1916.tif,4,Industrial
AnnualCrop\AnnualCrop_2198.tif,0,AnnualCrop
Industrial\Industrial_2065.tif,4,Industrial
PermanentCrop\PermanentCrop_1305.tif,6,PermanentCrop
SeaLake\SeaLake_1407.tif,9,SeaLake
Highway\Highway_1620.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_2076.tif,2,HerbaceousVegetation
Residential\Residential_2391.tif,7,Residential
PermanentCrop\PermanentCrop_629.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1795.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2268.tif,2,HerbaceousVegetation
Highway\Highway_975.tif,3,Highway
AnnualCrop\AnnualCrop_71.tif,0,AnnualCrop
Pasture\Pasture_1373.tif,5,Pasture
PermanentCrop\PermanentCrop_2.tif,6,PermanentCrop
SeaLake\SeaLake_2449.tif,9,SeaLake
Residential\Residential_1456.tif,7,Residential
PermanentCrop\PermanentCrop_909.tif,6,PermanentCrop
PermanentCrop\PermanentCrop_457.tif,6,PermanentCrop
Industrial\Industrial_1946.tif,4,Industrial
PermanentCrop\PermanentCrop_2279.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_1284.tif,0,AnnualCrop
Pasture\Pasture_1970.tif,5,Pasture
PermanentCrop\PermanentCrop_2074.tif,6,PermanentCrop
Pasture\Pasture_1498.tif,5,Pasture
River\River_1460.tif,8,River
Industrial\Industrial_762.tif,4,Industrial
AnnualCrop\AnnualCrop_548.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2378.tif,2,HerbaceousVegetation
River\River_986.tif,8,River
Forest\Forest_2230.tif,1,Forest
Pasture\Pasture_442.tif,5,Pasture
SeaLake\SeaLake_1167.tif,9,SeaLake
Residential\Residential_2887.tif,7,Residential
Forest\Forest_1750.tif,1,Forest
Pasture\Pasture_1912.tif,5,Pasture
HerbaceousVegetation\HerbaceousVegetation_1186.tif,2,HerbaceousVegetation
Forest\Forest_143.tif,1,Forest
SeaLake\SeaLake_2473.tif,9,SeaLake
PermanentCrop\PermanentCrop_780.tif,6,PermanentCrop
Forest\Forest_2276.tif,1,Forest
Forest\Forest_757.tif,1,Forest
AnnualCrop\AnnualCrop_1693.tif,0,AnnualCrop
Forest\Forest_2616.tif,1,Forest
Residential\Residential_260.tif,7,Residential
Forest\Forest_1020.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_1899.tif,2,HerbaceousVegetation
Pasture\Pasture_770.tif,5,Pasture
Highway\Highway_1430.tif,3,Highway
Highway\Highway_2225.tif,3,Highway
Forest\Forest_893.tif,1,Forest
Industrial\Industrial_1919.tif,4,Industrial
Pasture\Pasture_143.tif,5,Pasture
Forest\Forest_2488.tif,1,Forest
Industrial\Industrial_2212.tif,4,Industrial
Residential\Residential_1582.tif,7,Residential
Forest\Forest_2682.tif,1,Forest
Residential\Residential_586.tif,7,Residential
AnnualCrop\AnnualCrop_95.tif,0,AnnualCrop
Forest\Forest_284.tif,1,Forest
Highway\Highway_1468.tif,3,Highway
AnnualCrop\AnnualCrop_2524.tif,0,AnnualCrop
Highway\Highway_1750.tif,3,Highway
AnnualCrop\AnnualCrop_1213.tif,0,AnnualCrop
SeaLake\SeaLake_861.tif,9,SeaLake
Pasture\Pasture_93.tif,5,Pasture
HerbaceousVegetation\HerbaceousVegetation_1292.tif,2,HerbaceousVegetation
SeaLake\SeaLake_2451.tif,9,SeaLake
Residential\Residential_1751.tif,7,Residential
AnnualCrop\AnnualCrop_2044.tif,0,AnnualCrop
Residential\Residential_518.tif,7,Residential
SeaLake\SeaLake_1538.tif,9,SeaLake
Residential\Residential_1312.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_2041.tif,2,HerbaceousVegetation
SeaLake\SeaLake_1145.tif,9,SeaLake
River\River_2364.tif,8,River
